GOTERM,GONAME,Fasta,NaCl60gLRPKM,NaCl20_100_3.6gLRPKM,Treatment
GO:0006629,lipid metabolic process,TD01GL002931,2.06376967,2.142052244,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003058,1.806506796,1.953943779,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003098,2.604474361,2.622219419,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003102,2.304044908,2.193161914,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003137,2.003999927,2.035697011,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003141,2.052801459,2.101803231,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003198,2.555823242,2.612659074,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003213,2.787742171,3.092382777,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003246,2.258780087,2.381465155,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003257,1.914401353,2.168620155,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003259,1.655997088,1.784794315,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003262,1.557647912,1.695869597,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003263,1.599614923,1.765589419,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003357,2.218879844,2.079519624,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003529,1.701154372,1.675672523,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003530,1.319298515,1.473923526,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003531,1.382734769,1.729642245,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003631,1.990485101,1.819688826,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003632,1.967332932,1.911057668,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003728,2.691649403,2.549727984,High_Nitrogen
GO:0006629,lipid metabolic process,TD01GL003773,2.131961187,2.230452012,High_Nitrogen
GO:0006869,lipid transport,TD01GL001757,1.548316831,1.573545226,High_Nitrogen
GO:0006869,lipid transport,TD01GL002333,2.395467121,2.39043417,High_Nitrogen
GO:0006869,lipid transport,TD01GL002916,2.160662987,2.164147353,High_Nitrogen
GO:0006869,lipid transport,TD01GL003252,1.625740024,1.767386537,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000030,2.106749163,2.273159762,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000048,2.603014445,2.720496626,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000049,2.247273391,2.213780007,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000070,2.361993142,2.591315283,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000147,2.611650949,2.715276409,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000148,2.839238091,2.779341244,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000151,2.28446131,2.020890518,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000278,0.695214493,0.652239982,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000357,2.656930646,2.835714248,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000367,3.44057151,3.560096309,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000389,2.114502996,2.000693757,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000412,1.015234132,0.943742372,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000420,1.689373559,1.600530512,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000421,1.271420008,1.231632963,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000529,2.298803508,2.354262879,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000534,2.511397094,2.685248981,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000539,2.41857213,2.420131589,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000554,1.383524554,1.396036009,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000570,1.56342933,1.586772708,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000571,2.088507632,2.030155204,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000615,2.640453458,2.266352932,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000620,1.581852825,1.390037929,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000622,1.633508608,2.138779464,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000623,1.5768013,2.085825967,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000624,1.750371964,2.151275094,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000626,2.173418066,2.261800401,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000627,2.776570897,2.744067674,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000641,2.30016706,2.435738588,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000657,1.987804623,2.12637602,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000658,2.17386103,2.249792491,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000712,2.879406707,3.00849402,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000715,1.780695,2.071524811,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000733,2.276770383,2.557929563,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000828,1.528291477,1.285766869,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000990,1.872026025,2.644449919,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000991,2.066419071,2.64421674,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL000992,2.483566145,2.783691343,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001009,1.855301572,2.476671249,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001010,2.043558341,2.365955681,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001040,3.068656681,3.336841115,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001044,2.340831083,2.289234574,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001058,2.668269273,2.930130685,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001060,2.744062217,3.149103888,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001099,2.737699026,3.097927804,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001107,2.57560066,2.833206887,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001154,2.670029833,2.914778585,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001185,2.39531464,2.73258273,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001224,2.208288895,2.19665809,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001237,1.506560256,1.534845367,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001248,1.591454835,2.025899193,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001249,1.644546039,2.121899947,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001250,1.924766231,2.271773504,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001251,1.767269056,1.968224279,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001252,1.146693534,1.319180414,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001271,1.785734015,1.950900517,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001279,2.482452497,2.538991771,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001290,1.035900296,1.247220836,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001291,0.984979377,0.86270617,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001316,0.983140048,0.825128175,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001317,1.415271943,1.360166073,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001320,1.66915863,1.492513801,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001327,3.034183857,2.987989947,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001328,2.503698219,2.434711788,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001375,0.734645494,0.737834976,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001376,1.135466811,1.305069778,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001377,1.55236188,1.834571576,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001380,2.335232787,2.681682599,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001381,2.495288682,2.827773911,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001404,2.19927239,2.187471019,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001412,3.127576422,2.770710432,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001413,1.835775086,1.891593667,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001443,2.316875249,2.038569912,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001444,2.386227374,2.316035711,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001534,2.535736663,2.718650983,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001636,2.636957195,2.737902414,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001683,2.726730987,3.07491345,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001686,2.373815567,2.783237864,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001769,2.026977807,2.092366587,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001814,1.390565874,1.339780946,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001857,2.516502089,2.808789748,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001858,2.551968524,2.768919057,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001859,2.655550195,2.669059472,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL001860,1.832766913,1.794779934,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002000,1.961648582,1.847020859,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002043,2.395559405,2.607913318,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002048,2.873970981,2.862956337,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002067,1.988025749,1.952494721,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002081,1.610823402,1.788524889,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002085,1.317990984,1.614773939,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002124,2.749436239,2.764319342,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002204,1.512627237,1.814774036,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002224,1.603837863,1.574114027,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002254,2.484726849,2.658191267,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002265,2.509695785,2.618561455,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002267,3.205915061,3.346793317,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002268,2.616312877,2.740112961,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002269,2.408729906,2.500594921,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002270,2.124428996,2.428807371,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002404,2.061180464,2.05476653,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002428,1.184733111,1.228989351,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002429,1.462876198,1.439252263,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002430,1.525058043,1.554439345,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002437,2.153735908,2.200413324,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002439,1.50203394,1.661015583,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002440,1.133177927,1.357116642,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002441,1.245543381,1.7554069,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002442,1.460082562,1.806202006,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002450,1.350316737,1.500363686,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002451,1.329499103,1.451552734,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002476,2.195977814,2.257157951,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002477,2.53199764,2.413748723,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002668,1.854342415,1.944243619,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002790,2.700181174,2.630532543,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002821,1.904485454,1.831321909,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002929,1.62964134,1.8134051,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002930,1.965971264,2.026565614,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002931,2.06376967,2.142052244,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002967,2.060574264,2.603732743,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002968,2.219037716,2.798010453,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002974,2.09510685,2.261931066,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL002975,2.146387391,2.069959837,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003014,2.10297624,2.20285413,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003030,2.301407461,2.786100675,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003031,2.042454563,2.671927448,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003032,2.21758655,2.734139811,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003055,2.369514239,3.1756944,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003062,2.481189667,2.78910392,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003063,2.225873937,2.49238823,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003098,2.604474361,2.622219419,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003102,2.304044908,2.193161914,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003141,2.052801459,2.101803231,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003173,2.627922471,2.527829066,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003213,2.787742171,3.092382777,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003246,2.258780087,2.381465155,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003312,0.961003551,0.891961575,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003330,1.892973591,2.499338827,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003369,1.445772866,1.468354735,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003370,1.587343128,2.607493033,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003381,2.352164474,2.143151165,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003508,1.653218022,1.54337842,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003525,2.182514288,1.988541392,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003526,2.270118149,2.229265878,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003527,2.072583479,2.071785198,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003529,1.701154372,1.675672523,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003530,1.319298515,1.473923526,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003531,1.382734769,1.729642245,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003532,1.501023892,1.948185039,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003533,1.6802871,2.209592148,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003534,1.750644465,2.131316597,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003535,2.073033899,1.864596786,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003536,2.053952741,1.716270187,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003537,1.9506311,1.666945742,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003538,2.124157768,1.748338655,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003539,1.959724142,1.778655657,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003540,1.732826273,1.772136859,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003558,1.233915788,1.166966466,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003570,0.732735954,0.637956664,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003624,1.765145353,1.96132448,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003666,2.099605571,2.530992814,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003667,1.944864002,2.228060568,High_Nitrogen
GO:0032787,monocarboxylic acid metabolic process,TD01GL003728,2.691649403,2.549727984,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000005,2.023366659,2.082688189,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000009,2.30095405,2.337849749,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000018,1.9455687,1.991469141,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000020,2.328693819,2.193311302,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000039,2.101721263,2.124019551,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000053,2.153701372,2.254175407,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000054,2.411365565,2.582134437,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000101,1.348368213,1.707540496,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000172,1.804507009,1.781351877,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000254,1.928339588,1.959896366,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000346,1.316940666,1.324071315,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000347,1.205912599,1.238558899,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000348,0.934616245,0.943578248,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000350,1.963046309,2.344767075,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000351,1.980193176,2.316531509,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000428,1.392005052,1.452668043,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000439,1.146749472,1.397228845,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000445,1.371309537,1.35804544,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000504,2.006089967,2.047245969,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000505,1.919519718,1.917760443,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000506,1.910397611,2.007713443,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000525,1.91990426,2.205235632,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000539,2.41857213,2.420131589,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000566,1.010869666,0.872376901,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000567,1.060260564,0.991412831,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000661,2.937824388,3.217561359,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000671,2.119190215,2.311999026,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000672,1.640831336,1.912371413,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000713,2.977008398,2.885679241,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000731,2.942357053,2.918815671,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000737,1.9904942,2.031141421,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000781,2.776251551,2.817564344,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000782,2.179202512,2.335097465,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000833,1.82639547,1.89623711,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000908,1.818092097,1.647028428,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000923,2.125682211,2.329225956,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000924,1.949278177,2.040314394,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000925,1.85793936,1.950622702,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000926,1.996302689,2.001915381,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000930,1.766203164,1.138631601,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000981,2.148947467,2.02911319,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL000982,1.842049616,1.815502617,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001022,2.25782791,2.083485818,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001032,1.499421354,1.660152271,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001061,2.416831337,2.932260714,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001062,2.52228179,3.03880885,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001102,2.075306863,2.313838214,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001120,2.216589614,2.435957133,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001134,1.463293148,1.954014338,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001184,2.424458358,2.805368463,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001222,2.041160003,2.163978675,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001234,1.996823277,1.925181975,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001254,1.550159672,1.744843183,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001260,1.994794474,2.096500221,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001283,2.145184764,2.186122896,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001303,1.619354618,2.032550725,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001357,2.199575091,2.220313474,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001365,1.80095506,1.947357216,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001372,1.203683849,1.207968538,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001382,1.362608403,1.490986587,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001437,2.508131129,2.371614473,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001438,2.792091095,2.53557819,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001445,1.582636165,1.597243639,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001560,2.30413447,2.340997376,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001636,2.636957195,2.737902414,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001640,2.141691486,2.502984092,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001652,2.31031437,2.448666675,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001653,1.910808765,2.00026986,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001654,2.154346088,2.250887507,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001666,2.705671059,2.352749092,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001667,2.550586973,2.197143173,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001669,2.479077158,2.412032098,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001675,1.946235657,1.951896971,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001681,2.077250753,2.261981998,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001688,2.680938261,2.677673079,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001691,1.611603635,1.727551215,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001692,1.893521117,1.851324373,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001707,2.269170431,2.245595658,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001709,1.99458756,1.768423547,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001711,2.531411877,2.32344387,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001712,2.73336555,2.643414886,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001717,2.276366123,2.1957224,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001778,1.532161354,1.811236724,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001815,3.10240077,2.944390808,High_Nitrogen
GO:0055086,nucleobase-containing small molecule metabolic process,TD01GL001868,2.264129897,2.254972216,High_Nitrogen
